"latitude","longitude"
41.873817,-123.49411
39.327393,-122.854698
39.358505,-122.946831
39.349873,-122.977364
39.351242,-122.972519
33.715492,-117.4935
33.708672,-117.460815
33.709278,-117.470467
33.69775,-117.393822
33.698002,-117.385666
33.690464,-117.403397
33.68351,-117.40239
33.697464,-117.403114
33.714966,-117.485947
33.708439,-117.496521
33.700741,-117.497711
33.708363,-117.472534
33.728439,-117.5019
33.707695,-117.497665
33.715237,-117.501396
33.690769,-117.393532
33.682232,-117.402946
33.682465,-117.393478
33.707508,-117.504509
33.66954,-117.402306
33.675262,-117.402267
33.675488,-117.392822
33.722515,-117.491615
33.700592,-117.503296
33.722263,-117.499222
33.704472,-117.402321
33.691029,-117.384972
33.691273,-117.376831
33.708126,-117.481415
33.716122,-117.47438
33.707897,-117.490181
33.729206,-117.499527
33.715782,-117.484749
33.708687,-117.488731
33.708984,-117.479538
33.683796,-117.392876
33.70821,-117.503593
33.701279,-117.502953
33.684059,-117.384315
33.684299,-117.376198
33.693707,-117.500648
33.694412,-117.500412
33.676552,-117.401428
33.701462,-117.497261
33.703182,-117.403381
33.696175,-117.40419
33.696415,-117.3946
33.721741,-117.492737
33.721527,-117.500389
33.696621,-117.386337
33.714516,-117.502739
33.714729,-117.494591
33.715233,-117.475822
33.689182,-117.404327
33.689434,-117.394257
33.689648,-117.385574
33.68985,-117.377373
33.701084,-117.509071
33.721119,-117.515327
33.700432,-117.50943
33.721783,-117.513527
33.714806,-117.514473
33.694241,-117.50589
33.689831,-117.423996
33.682186,-117.445786
33.682556,-117.433624
33.682899,-117.422493
33.675209,-117.445885
33.675938,-117.421936
33.667839,-117.459076
33.668213,-117.446877
33.668873,-117.424667
33.669178,-117.41449
33.668556,-117.435364
33.695835,-117.455132
33.696148,-117.445114
33.704155,-117.41243
33.689484,-117.435188
33.696484,-117.434418
33.701912,-117.45266
33.70216,-117.443123
33.702362,-117.435333
33.702919,-117.41375
33.695107,-117.446472
33.695381,-117.43557
33.695927,-117.414177
33.695663,-117.4245
33.688389,-117.436249
33.688667,-117.425186
33.681156,-117.446739
33.697151,-117.413139
33.696823,-117.423477
33.681461,-117.434212
33.674171,-117.447395
33.674759,-117.42308
33.702942,-117.450882
33.70322,-117.442055
33.703461,-117.434311
33.703789,-117.424118
37.573898,-119.154182
37.573746,-119.159508
37.559456,-119.202003
37.5741,-119.147255
37.580597,-119.148849
37.587536,-119.13559
37.587307,-119.143089
37.566193,-119.194519
37.580402,-119.155426
37.565914,-119.204216
37.567215,-119.159126
37.567387,-119.153236
37.586697,-119.163521
37.580841,-119.140549
37.553116,-119.195473
37.552982,-119.200294
37.559589,-119.197304
39.289936,-122.551842
39.323082,-122.767609
37.685917,-119.709778
37.685772,-119.714134
37.685635,-119.718178
37.68111,-119.708351
37.680988,-119.712601
37.680862,-119.716904
37.687382,-119.711769
37.68726,-119.715965
37.687519,-119.707237
37.573048,-119.151886
39.290165,-122.547241
39.289711,-122.556366
39.295547,-122.551231
39.295795,-122.546188
39.295284,-122.556396
39.323444,-122.76329
37.586433,-119.139618
37.558838,-119.200218
39.313175,-122.747337
39.313183,-122.746368
37.558952,-119.195213
39.210991,-122.571732
39.212341,-122.571869
37.558723,-119.204994
37.565567,-119.191811
37.565315,-119.202332
37.579567,-119.15303
37.579742,-119.145752
37.572918,-119.157486
37.585911,-119.161201
37.585442,-119.180397
39.32095,-122.807373
39.320724,-122.811394
39.320518,-122.815323
39.320301,-122.819298
39.326454,-122.807358
39.32621,-122.811745
39.326,-122.815704
39.325787,-122.819572
39.32127,-122.808357
39.321075,-122.812401
39.320881,-122.816307
39.32069,-122.820297
39.326763,-122.808456
39.326557,-122.812775
39.326691,-122.802925
39.323177,-122.768814
39.326984,-122.803947
39.326176,-122.820534
39.265087,-122.603905
39.270626,-122.60434
39.279789,-122.643257
37.687149,-119.719803
37.685509,-119.721931
38.368908,-119.942711
38.372444,-119.942017
38.342709,-119.880516
38.342541,-119.886078
40.835335,-122.572815
40.835495,-122.569016
40.571072,-122.714058
40.857174,-122.588661
39.332676,-123.018417
38.352219,-119.774986
38.352036,-119.781242
38.351677,-119.793388
38.351482,-119.79995
39.339146,-122.891083
39.338921,-122.895607
39.358589,-122.939156
39.131535,-122.51548
39.359119,-122.928925
39.358856,-122.93399
39.359371,-122.924065
38.397266,-119.76123
38.397148,-119.765114
38.403732,-119.758736
38.403614,-119.76252
38.399113,-119.761421
38.399014,-119.765274
39.264618,-122.724525
39.259167,-122.72316
38.431377,-119.748352
39.131897,-122.507774
39.132084,-122.503815
39.301792,-122.753128
38.339401,-119.777664
38.338837,-119.797134
38.345844,-119.775307
38.34568,-119.780891
38.345287,-119.794266
38.403187,-119.776161
38.405212,-119.771904
38.405067,-119.777351
38.404606,-119.794388
38.423645,-119.796982
39.301571,-122.757286
38.410233,-119.755157
39.251144,-122.54686
39.262249,-122.54776
39.267525,-122.553986
39.267788,-122.548592
39.132275,-122.499664
39.132488,-122.495056
39.126335,-122.507324
39.126518,-122.50338
39.12693,-122.494537
39.265633,-122.592796
39.265381,-122.597961
39.273617,-122.543488
39.27335,-122.54892
39.273094,-122.55407
39.270924,-122.598289
38.311665,-119.800468
38.313374,-119.796928
38.319805,-119.794632
38.319618,-119.801193
39.137299,-122.511559
38.416695,-119.752777
39.12616,-122.511124
39.126717,-122.499184
39.134151,-122.485725
39.351292,-122.974472
39.13213,-122.52417
39.132736,-122.512627
38.416889,-119.746902
38.412193,-119.749489
38.412045,-119.754967
38.418758,-119.742699
38.418617,-119.748131
38.425201,-119.740784
38.425072,-119.745537
39.133137,-122.50499
39.133575,-122.496536
39.13385,-122.491386
39.12677,-122.520073
39.126968,-122.516228
38.409935,-119.764648
38.40546,-119.762695
39.333897,-122.886513
38.405342,-119.767067
38.411915,-119.759789
38.411766,-119.765343
39.127369,-122.508484
39.127575,-122.504562
39.344341,-123.003387
39.349449,-123.009888
39.350647,-122.986885
39.350426,-122.99115
39.356041,-122.988037
39.355812,-122.992325
39.355255,-123.002937
39.356262,-122.983826
39.355564,-122.997116
39.354996,-123.007881
39.360725,-123.002678
39.128029,-122.495888
39.361691,-122.984253
39.361446,-122.988907
39.360435,-123.008057
39.137642,-122.50428
39.138042,-122.495758
39.138306,-122.490166
39.137123,-122.515289
39.137466,-122.508011
38.410419,-119.749359
39.148804,-122.504402
39.142883,-122.511536
39.143215,-122.504471
39.143047,-122.50808
39.330204,-122.850365
39.329983,-122.854828
39.329777,-122.859077
38.397026,-119.769142
39.137829,-122.50029
39.345078,-122.882149
39.345306,-122.877724
39.339615,-122.881744
39.339851,-122.877151
39.334145,-122.881554
39.329361,-122.867439
39.324322,-122.858315
39.329567,-122.863243
38.346111,-119.766014
37.679218,-119.719307
37.679089,-119.723343
37.678959,-119.727203
37.680744,-119.7211
37.680634,-119.724831
38.339565,-119.771942
38.345989,-119.770157
39.321537,-123.023376
39.25935,-122.719444
39.132744,-122.489746
39.327007,-123.022774
38.346233,-119.761818
38.352531,-119.764351
38.352402,-119.768867
39.33897,-123.001923
38.37891,-119.937469
38.429882,-119.801834
38.391857,-119.928383
38.385685,-119.923584
38.436222,-119.802719
38.324852,-119.840561
38.3111,-119.817474
38.337055,-119.857468
38.337379,-119.846512
38.312725,-119.820244
38.313206,-119.802956
38.312881,-119.81456
38.318462,-119.841911
38.319248,-119.81414
38.319084,-119.819962
38.435745,-119.819397
38.429733,-119.806953
38.325733,-119.809944
38.325539,-119.816765
38.332047,-119.811775
38.332241,-119.804916
38.338654,-119.803429
38.338478,-119.809456
38.338299,-119.815506
38.385387,-119.932838
38.342884,-119.874794
38.319431,-119.807854
38.318802,-119.829956
38.336845,-119.864426
38.414753,-119.811821
38.40834,-119.813332
38.318935,-119.825188
38.388237,-119.929649
38.388363,-119.925201
38.388111,-119.934242
38.429569,-119.812996
38.385532,-119.928246
38.318665,-119.834755
38.312576,-119.825394
38.381657,-119.938995
38.375355,-119.93808
38.436039,-119.809113
38.33667,-119.870354
38.423244,-119.811516
38.410351,-119.817429
40.513134,-122.637466
40.512463,-122.652519
40.515625,-122.706245
40.512249,-122.657219
40.51268,-122.647575
40.522892,-122.669388
40.523323,-122.659897
40.522285,-122.682655
40.516724,-122.682121
40.517586,-122.663002
40.516922,-122.677681
40.517998,-122.65387
40.791965,-122.531097
40.792141,-122.526817
40.792305,-122.522827
40.786846,-122.518188
40.792477,-122.518608
40.576447,-122.718376
40.575493,-122.712067
40.521366,-122.702835
40.786186,-122.53447
40.587257,-122.725632
40.867836,-122.60173
40.51841,-122.644722
40.587757,-122.715607
40.527859,-122.683037
40.528065,-122.678627
40.791779,-122.535698
40.585926,-122.72892
40.528244,-122.674652
40.788631,-122.536697
40.587994,-122.710785
40.518204,-122.649338
40.523533,-122.655251
40.523739,-122.650772
40.528828,-122.661972
40.529049,-122.657059
40.52248,-122.678436
40.58749,-122.720963
40.586338,-122.719498
40.586121,-122.724426
40.575302,-122.71653
40.580921,-122.715767
40.581654,-122.698692
40.521152,-122.707451
40.788834,-122.532326
40.582069,-122.717491
40.582352,-122.711861
40.582558,-122.70768
40.582752,-122.703705
40.58149,-122.702545
40.581318,-122.706482
40.580669,-122.721504
40.783039,-122.535591
40.789608,-122.515358
40.789387,-122.520149
40.789196,-122.52433
40.789017,-122.528305
40.582935,-122.699799
40.576691,-122.713432
40.576897,-122.709114
40.772415,-122.520737
40.79266,-122.514076
40.801403,-122.575829
40.798393,-122.569099
40.783997,-122.514648
40.783737,-122.520248
40.591373,-122.731918
40.586777,-122.709389
40.586575,-122.714035
40.518856,-122.634834
40.518627,-122.639915
40.591579,-122.727242
40.873917,-122.591789
41.907646,-123.537971
41.908936,-123.547264
41.909134,-123.542809
41.909332,-123.538574
41.907211,-123.546402
41.907433,-123.542183
41.891796,-123.530777
41.88813,-123.528847
41.876167,-123.518997
41.871891,-123.496101
33.708092,-117.466164
33.707561,-117.448082
33.70734,-117.440514
33.727238,-117.500999
33.727097,-117.495537
33.719955,-117.493271
33.719757,-117.485168
33.712658,-117.484749
33.71249,-117.477837
33.730522,-117.505333
33.730343,-117.499458
33.723251,-117.499664
33.72303,-117.492111
33.715679,-117.483284
33.715878,-117.490128
33.734352,-117.501778
33.712307,-117.470306
34.093765,-117.539772
33.70792,-117.460281
33.707104,-117.432457
33.708271,-117.472412
33.707737,-117.454216
33.706905,-117.425743
33.664799,-117.43721
33.697273,-117.433449
33.704727,-117.449364
33.697586,-117.446564
33.697742,-117.453232
33.704037,-117.420639
33.70454,-117.441536
33.699635,-117.418968
33.700787,-117.458466
33.700195,-117.438133
33.692753,-117.425392
33.69257,-117.41909
33.693104,-117.43766
33.692932,-117.431549
33.685856,-117.431511
33.685684,-117.425461
33.686035,-117.437767
33.685513,-117.419487
33.678818,-117.432907
33.704868,-117.455338
33.671894,-117.438026
33.671734,-117.432411
33.672058,-117.443916
33.671566,-117.426292
33.66531,-117.455856
33.665142,-117.449791
33.664974,-117.443748
33.6646,-117.429855
33.678654,-117.426849
33.678989,-117.438904
33.705139,-117.466492
33.704185,-117.426704
33.704346,-117.433395
33.705009,-117.461113
33.699818,-117.425186
33.700001,-117.431442
33.700413,-117.445679
33.700607,-117.4524
33.690193,-117.433151
33.690338,-117.439339
33.689903,-117.420914
33.690048,-117.426979
33.696819,-117.414528
33.697426,-117.439804
33.696976,-117.420914
33.697124,-117.427238
33.73457,-117.510727
33.730793,-117.514412
33.727375,-117.506668
33.72757,-117.514687
41.868706,-123.505676
41.879059,-123.526978
41.874264,-123.518654
41.875019,-123.523285
41.87022,-123.514938
41.939144,-123.522415
41.871979,-123.5047
41.872746,-123.509338
41.88435,-123.496292
41.893677,-123.496735
41.89444,-123.50135
41.897732,-123.500435
41.909447,-123.550598
41.911217,-123.540459
41.907928,-123.541389
41.908688,-123.545975
41.90464,-123.54229
41.903133,-123.533096
41.912727,-123.549683
41.90255,-123.508781
41.901783,-123.504166
41.906918,-123.556129
41.892921,-123.492126
41.889629,-123.493042
41.886337,-123.493942
41.883598,-123.491707
41.880314,-123.492607
41.877029,-123.493538
41.873749,-123.494492
41.964794,-123.553246
41.894009,-123.540367
41.887135,-123.534393
41.889671,-123.528931
41.890423,-123.533516
41.891174,-123.538139
41.893257,-123.535789
41.896553,-123.534912
41.899845,-123.534012
41.906162,-123.551514
38.338417,-119.792023
38.318428,-119.796669
38.314732,-119.798401
38.311016,-119.800003
39.331421,-122.867836
39.332245,-122.872467
38.334145,-119.794289
38.33532,-119.800026
38.337841,-119.792587
38.339108,-119.798759
38.339157,-119.779251
38.343037,-119.79821
38.337933,-119.773285
38.341824,-119.77253
38.345779,-119.77211
38.338417,-119.772789
38.342335,-119.77211
38.346313,-119.771729
38.350323,-119.771477
38.354301,-119.771111
38.340405,-119.785355
38.341709,-119.79171
38.343063,-119.77858
38.344303,-119.784637
38.345623,-119.791092
38.334705,-119.793633
39.154205,-122.510574
39.354599,-122.999153
39.355446,-123.00399
39.352936,-122.989716
39.35376,-122.994385
39.35627,-123.00869
39.357086,-123.013321
39.355484,-122.984207
39.356297,-122.988815
38.335915,-119.799385
37.678841,-119.729034
38.339729,-119.798256
39.357109,-122.993446
39.357937,-122.998154
37.534241,-119.737915
38.424934,-119.740608
39.358772,-123.002907
39.359608,-123.00766
39.360435,-123.012352
39.360466,-122.9925
39.35965,-122.987885
39.346951,-123.015656
39.36615,-123.024864
39.365376,-123.020493
39.361279,-122.997131
39.368729,-123.019562
39.281414,-122.666824
39.362106,-123.001846
38.420929,-119.740814
38.419724,-119.734947
38.418282,-119.747589
38.415718,-119.754799
38.414528,-119.749023
38.413334,-119.743256
39.362938,-123.006584
39.363007,-122.986938
38.41214,-119.737465
38.411983,-119.756302
38.410866,-119.750908
38.409691,-119.745255
38.408497,-119.739456
38.407295,-119.753242
38.40612,-119.747574
38.40052,-119.779144
38.398273,-119.768311
39.282284,-122.671646
39.366344,-122.985916
39.367149,-122.990509
38.339687,-119.778816
38.340969,-119.784897
38.3423,-119.791222
38.343613,-119.778175
38.344883,-119.784225
38.346241,-119.790657
39.340317,-122.997978
39.341141,-123.002663
39.345329,-123.006447
39.346138,-123.011055
39.350334,-123.0149
39.352913,-123.009575
39.353722,-123.014183
39.363811,-122.991531
39.364613,-122.996078
39.365429,-123.00074
39.303528,-122.730934
39.301708,-122.760414
39.300873,-122.755722
39.354813,-122.900337
39.35733,-122.8946
39.358978,-122.903938
39.324322,-123.026962
39.325134,-123.03157
39.328465,-123.030533
39.329304,-123.035286
39.330128,-123.039932
39.330929,-123.044479
39.358044,-122.958717
39.355541,-122.9645
39.333454,-123.038879
39.332626,-123.03418
39.357193,-122.973907
39.353855,-122.974945
39.359806,-122.908638
39.323521,-123.02243
39.326851,-123.021355
39.327644,-123.025902
39.330181,-123.020309
39.268375,-122.554726
38.397274,-119.763504
38.40097,-119.761795
38.43251,-119.757774
38.403709,-119.75547
39.259838,-122.724426
38.430065,-119.74588
38.437191,-119.800163
38.428768,-119.75927
38.433357,-119.801163
39.353027,-122.970245
39.3522,-122.965538
39.265865,-122.5606
39.268333,-122.594055
39.263367,-122.566498
39.332325,-122.852989
39.333145,-122.857628
39.330975,-123.024811
39.999203,-121.288094
38.406799,-119.77037
38.413097,-119.761681
38.409382,-119.763298
39.329788,-122.858604
38.408329,-119.75824
39.328968,-122.853973
39.331955,-123.010399
39.262505,-122.561737
38.432236,-119.795715
38.42841,-119.796722
39.269207,-122.598877
39.264957,-122.595078
38.326847,-119.798225
39.368092,-122.935699
39.367268,-122.930984
39.364746,-122.936714
39.363911,-122.931961
39.363079,-122.927216
39.365578,-122.941437
39.362236,-122.94249
39.360565,-122.932968
39.359726,-122.928215
39.360558,-122.95298
39.359726,-122.948257
39.358868,-122.963402
38.408028,-119.776314
38.410595,-119.769157
38.417248,-119.781822
38.41993,-119.775246
38.4212,-119.78138
39.259022,-122.719864
39.284088,-122.701508
39.334785,-122.86689
38.422359,-119.787025
38.325714,-119.792717
39.332733,-123.014824
39.334305,-123.023727
39.333511,-123.019249
39.335262,-123.009209
39.336967,-122.998947
39.337784,-123.003563
38.423508,-119.792557
39.358894,-122.943504
39.357212,-122.953995
39.35638,-122.949249
38.42461,-119.797913
38.324593,-119.78727
38.323265,-119.800507
38.404167,-119.777191
38.403973,-119.795753
38.328243,-119.785316
38.329365,-119.790764
38.330486,-119.796188
38.348293,-119.784416
38.349621,-119.790901
38.350967,-119.797531
38.348915,-119.784088
38.350273,-119.790535
38.351658,-119.797119
38.351673,-119.777901
38.352989,-119.784157
38.354294,-119.790359
38.355614,-119.796638
38.359486,-119.795822
38.355682,-119.777664
38.33675,-119.767517
38.34066,-119.766846
38.343517,-119.761101
38.344639,-119.766548
38.337208,-119.767029
38.341156,-119.766518
38.344025,-119.760796
38.345165,-119.766235
38.348011,-119.760452
38.349144,-119.765854
39.338589,-123.008141
38.351955,-119.759895
38.3531,-119.765373
38.332996,-119.788734
38.322086,-119.794785
38.320934,-119.7892
38.014,-122.111259
38.336521,-119.805862
38.337742,-119.811806
38.337158,-119.805275
38.338417,-119.811241
38.417019,-119.819824
38.431984,-119.814102
38.429535,-119.802177
38.434547,-119.806938
38.435902,-119.813553
38.438393,-119.806015
38.439838,-119.813118
38.442242,-119.805138
38.44381,-119.812813
38.335682,-119.860901
38.336895,-119.866829
38.341785,-119.870995
37.942425,-122.394287
38.430702,-119.807846
40.920883,-122.572563
40.924217,-122.571556
40.925022,-122.576157
38.319191,-119.839592
40.925827,-122.580765
38.338074,-119.852898
38.334408,-119.854683
37.882832,-121.185303
38.333061,-119.848129
38.329399,-119.84996
38.328007,-119.843155
38.32431,-119.844818
38.42305,-119.809875
38.317989,-119.83374
38.316883,-119.8284
38.314247,-119.835175
38.313099,-119.829643
38.334061,-119.813583
38.384235,-119.914261
38.38039,-119.915115
38.40464,-119.81855
38.40834,-119.816902
38.409748,-119.823715
38.412018,-119.81514
38.413414,-119.821915
38.310802,-119.818527
38.311966,-119.824165
38.314587,-119.817284
38.315758,-119.822952
38.319527,-119.821625
38.315941,-119.804237
38.318352,-119.815941
38.323215,-119.819908
38.420616,-119.81768
38.419289,-119.811241
38.319649,-119.802612
38.320866,-119.808502
38.322056,-119.814278
38.325649,-119.81208
38.326836,-119.817818
38.324455,-119.806282
38.330437,-119.815674
38.328018,-119.803909
38.329224,-119.809769
38.332855,-119.807716
38.335262,-119.819443
38.33165,-119.801872
38.362053,-119.827347
37.553673,-120.582443
37.755501,-121.658936
38.070457,-122.139671
38.354847,-119.816574
38.355648,-119.816093
38.359543,-119.815369
38.360874,-119.821709
38.388905,-119.936691
38.39048,-119.924942
38.39156,-119.930145
38.394249,-119.923737
38.395317,-119.928902
38.331921,-119.862213
38.387791,-119.931335
38.386688,-119.926018
38.385128,-119.937836
38.354305,-119.809715
38.352989,-119.803444
38.350315,-119.809998
38.348991,-119.803719
38.42812,-119.814919
38.353542,-119.810165
38.352257,-119.803871
38.348282,-119.804131
38.320599,-119.846405
40.51474,-122.652969
40.51556,-122.657654
40.512993,-122.68309
40.515526,-122.677475
40.73204,-122.503555
40.731186,-122.498627
40.581966,-122.711151
40.58279,-122.715836
40.520466,-122.705727
40.527168,-122.6838
40.874863,-122.490906
40.875706,-122.495659
40.878208,-122.489906
40.879055,-122.49469
40.882408,-122.493736
40.884956,-122.488258
40.885777,-122.492874
40.888325,-122.487381
40.889137,-122.491982
40.793247,-122.528061
40.529697,-122.678177
40.528896,-122.67363
40.584438,-122.725197
40.58448,-122.705498
40.526356,-122.679161
40.792442,-122.523499
40.894157,-122.500511
40.586922,-122.719376
40.587734,-122.724007
38.160328,-122.564674
40.792439,-122.543404
40.791565,-122.53846
40.790722,-122.533691
40.7882,-122.539314
40.784847,-122.540245
40.777466,-122.518379
40.590996,-122.742599
40.591835,-122.727432
40.58527,-122.710007
40.592648,-122.732063
40.593472,-122.736748
40.594299,-122.741478
40.595139,-122.746231
40.597607,-122.740356
40.598438,-122.745094
40.815746,-122.555969
40.812386,-122.55687
40.804016,-122.569221
40.80484,-122.573921
40.892483,-122.490997
40.893318,-122.495758
40.896744,-122.515182
40.897614,-122.520096
40.900917,-122.518906
40.896664,-122.494759
40.800713,-122.570419
40.797413,-122.571663
40.523827,-122.684776
40.798229,-122.576279
40.794922,-122.577484
40.57457,-122.708939
40.575359,-122.713448
40.57618,-122.718102
40.897503,-122.499527
40.578663,-122.712311
40.898342,-122.504303
40.579494,-122.717026
40.899208,-122.509209
40.58033,-122.721764
40.579594,-122.697639
40.900074,-122.514114
40.911774,-122.600655
40.908459,-122.60173
40.905132,-122.602753
40.521282,-122.710358
40.517143,-122.686714
40.586086,-122.714645
40.518799,-122.69619
40.900974,-122.599037
40.90181,-122.603798
40.897644,-122.600052
40.875946,-122.596405
40.867558,-122.608559
40.866718,-122.603806
40.519638,-122.700989
40.522984,-122.700035
40.588535,-122.728584
40.52549,-122.694298
40.522148,-122.695236
40.903397,-122.513039
40.901676,-122.503258
40.902538,-122.508156
40.522266,-122.655815
40.516441,-122.642616
40.589394,-122.713501
40.590218,-122.718224
40.580379,-122.702126
40.792427,-122.583237
40.791626,-122.578674
40.581173,-122.706619
40.520485,-122.685753
40.519684,-122.681168
40.516338,-122.682121
40.864197,-122.609406
40.863228,-122.584175
40.846466,-122.469757
40.866581,-122.583252
40.871735,-122.592453
40.872612,-122.597412
40.870831,-122.587364
40.858994,-122.480812
40.871521,-122.491913
40.59016,-122.737854
40.589344,-122.733185
40.87236,-122.496643
40.524651,-122.689484
40.732185,-122.50145
40.58363,-122.720589
40.516293,-122.701927
40.51712,-122.706657
40.517937,-122.711304
40.842453,-122.568085
40.844948,-122.562263
40.834225,-122.561256
40.845764,-122.566925
40.851501,-122.579605
40.84166,-122.563553
40.852303,-122.584175
40.854824,-122.578522
40.855713,-122.581406
40.840836,-122.558868
40.571228,-122.729767
40.570477,-122.705582
40.572044,-122.714508
40.573784,-122.704445
40.83754,-122.56012
40.833389,-122.556488
40.823318,-122.559128
38.34409,-119.88221
38.373764,-119.941193
38.369957,-119.942223
38.37619,-119.940994
38.372391,-119.942032
38.345207,-119.887657
38.340424,-119.884003
37.681599,-119.722603
37.685413,-119.721153
39.325779,-122.816101
39.324848,-122.830772
39.324036,-122.826202
39.323223,-122.821625
37.682632,-119.727478
39.322414,-122.817062
39.305069,-122.759384
39.304241,-122.754768
39.306015,-122.725006
39.306847,-122.72966
39.30933,-122.723701
39.311859,-122.737923
39.31271,-122.742676
39.310162,-122.728378
39.311012,-122.733147
37.689781,-119.702797
37.688198,-119.714813
37.687084,-119.709557
37.685921,-119.704048
37.68359,-119.693016
37.684361,-119.716156
37.683258,-119.710953
37.681004,-119.700279
37.679844,-119.694786
39.326584,-122.820641
39.32832,-122.810516
37.680534,-119.71756
39.313549,-122.747368
39.314354,-122.7519
37.552338,-119.198456
37.552685,-119.200684
39.316856,-122.746071
39.317665,-122.750618
39.32016,-122.764618
39.323521,-122.763611
37.591084,-119.142677
37.590046,-119.137856
37.587025,-119.143555
37.5881,-119.148537
37.573265,-119.197701
37.569145,-119.198273
37.568218,-119.194016
37.566666,-119.206421
37.565838,-119.202606
37.564995,-119.198715
37.564095,-119.194557
37.562561,-119.207062
37.56171,-119.20314
37.560863,-119.199249
37.557621,-119.203873
37.55677,-119.199966
37.55724,-119.201591
37.55809,-119.205582
37.556427,-119.197746
37.553165,-119.202332
37.584515,-119.190903
37.581429,-119.196228
37.580471,-119.191803
37.580063,-119.131012
37.593826,-119.175079
37.589737,-119.175774
37.587811,-119.16687
37.586876,-119.162552
37.586636,-119.181061
37.585991,-119.138771
37.568863,-119.157845
37.570984,-119.148003
37.571987,-119.152626
37.572872,-119.156723
37.574989,-119.146858
37.575977,-119.151436
37.57999,-119.150345
37.580948,-119.154755
37.578976,-119.145645
37.583,-119.144608
37.584045,-119.149429
37.58506,-119.154129
37.584679,-119.172035
37.582577,-119.181908
37.581955,-119.139771
37.577915,-119.140755
39.327625,-122.786705
39.32682,-122.782173
39.326672,-122.801216
39.327499,-122.805862
37.663429,-119.695175
37.664646,-119.694885
39.323463,-122.783173
37.565769,-119.16317
34.335724,-118.51886
33.715942,-117.522064
33.720348,-117.519196
33.723064,-117.509132
33.724655,-117.515907
33.727692,-117.507164
33.729088,-117.513107
34.430008,-118.644173
37.183178,-121.677376
34.290382,-118.803467
35.12191,-118.366989
37.183708,-121.681244
33.704575,-117.430542
33.66753,-117.44677
33.702908,-117.445145
33.69651,-117.417999
33.698212,-117.425224
33.701508,-117.439201
33.702908,-117.423462
33.670361,-117.43718
33.684238,-117.431007
33.685463,-117.414574
33.673103,-117.427193
33.67485,-117.434555
33.679436,-117.432327
33.66423,-117.432907
33.665798,-117.439499
33.66864,-117.429955
33.677692,-117.424965
33.680649,-117.415855
33.687202,-117.421936
33.688976,-117.42942
33.690189,-117.412903
33.691856,-117.419968
33.698498,-117.448097
33.682415,-117.423317
33.700073,-117.45475
33.704472,-117.451752
33.666977,-117.487289
33.661125,-117.441376
33.662865,-117.448639
34.154793,-118.191521
33.730392,-117.496971
33.729336,-117.497025
34.606873,-117.335098
33.735622,-117.501961
33.733879,-117.494743
33.731243,-117.504921
33.732224,-117.504814
33.725861,-117.499352
33.724293,-117.492683
33.722897,-117.486725
33.719765,-117.495071
33.718414,-117.489334
33.721184,-117.501099
33.716793,-117.482422
33.712284,-117.484909
33.710796,-117.478615
33.713795,-117.491333
33.696323,-117.503571
33.691349,-117.504044
33.663258,-117.493065
33.661991,-117.487747
34.09425,-117.529152
34.095161,-117.530548
33.611797,-117.825134
33.706169,-117.458984
33.707863,-117.466164
33.709419,-117.472763
33.713699,-117.469284
33.706062,-117.436852
34.621483,-117.098877
33.545918,-115.976913
35.532555,-115.452148
33.555119,-115.98336
33.720348,-117.517105
38.359356,-119.817719
38.421452,-119.815781
38.333199,-119.859154
38.413383,-119.819916
38.407379,-119.817146
38.406223,-119.821022
38.315243,-119.805069
38.322006,-119.815804
38.314632,-119.817612
38.437775,-119.806679
38.318367,-119.804985
38.316933,-119.822128
38.312351,-119.825317
38.308735,-119.826569
38.319656,-119.835823
38.319004,-119.815285
38.320766,-119.809456
38.322281,-119.804459
38.311226,-119.818336
38.318058,-119.841103
38.330273,-119.846107
38.322865,-119.847893
38.316715,-119.845535
38.357361,-119.870094
37.686466,-119.712914
37.68935,-119.703369
37.578194,-119.145805
37.594448,-119.136261
37.59277,-119.141998
37.576096,-119.14743
37.577641,-119.142258
37.590645,-119.143921
37.579754,-119.140495
37.682423,-119.726318
37.592304,-119.138359
38.323723,-119.79969
38.323246,-119.788551
38.319946,-119.799675
38.33884,-119.794975
38.333439,-119.790169
38.325237,-119.794678
38.329712,-119.78981
38.331367,-119.784225
38.32708,-119.788567
38.318687,-119.793694
38.358349,-119.775551
38.317005,-119.799248
38.321522,-119.794357
40.892487,-122.243103
40.897224,-122.250854
40.898804,-122.245934
40.890755,-122.248489
40.893841,-122.238884
40.573418,-122.728378
40.571602,-122.733978
40.92984,-122.551651
38.441925,-119.803703
38.440441,-119.808624
38.417847,-119.815521
38.409714,-119.819778
40.91798,-122.253731
40.915688,-122.595436
40.93187,-122.54538
40.934101,-122.538467
39.214108,-122.584381
39.21373,-122.584244
39.206989,-122.582733
39.209522,-122.574997
39.215656,-122.578453
39.216011,-122.57856
39.283905,-122.697014
39.25383,-122.556328
39.138508,-122.492241
39.137218,-122.492477
39.264004,-122.571266
39.345707,-123.01873
39.264145,-122.571587
39.253666,-122.556259
40.777607,-122.519096
40.846851,-122.452782
40.906162,-122.602165
40.882458,-122.607277
40.89069,-122.604599
40.579556,-122.709427
40.907967,-122.596611
40.581715,-122.712883
40.845196,-122.457932
40.899773,-122.59922
40.591953,-122.740135
40.594379,-122.742393
40.577312,-122.716354
40.592304,-122.748703
